,City Name,Hotel Name,Overall Ratings ,Hotel Comments,individual ratings
1078,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Bad experience,5
1079,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,1
1080,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1081,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Very Good,10
1082,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Good,8
1083,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Bad,7
1084,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,1
1085,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1086,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1087,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Pleasant,10
1088,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Pleasant stay. definitely will come again.,6
1089,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,6
1090,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1091,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Good space but lacking essentials.,10
1092,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,5
1093,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Very Good,10
1094,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,8
1095,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1096,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1097,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,It's always amazing. I love to stay there. Bcoz I feel so comfortable,10
1098,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Exceptional,10
1099,Kuala Lumpur,Queens Service Suites at Times Square KL,8.4,Pleasant,10
1100,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1101,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1102,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1103,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1104,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1105,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1106,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Pleasant,6
1107,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Poor,3
1108,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1109,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1110,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Poor,3
1111,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1112,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,looks fancy on the outside but the inside is quite old & very dimly lit.,5
1113,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1114,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1115,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1116,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Leisure trip,9
1117,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1118,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,"Great, but has potential room for improvement in future stays.",8
1119,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1120,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1121,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1122,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Not suitable for family staycation.,3
1123,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,I rate only 2 star out of 10 star. Not worth paying high rate,3
1124,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1125,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1126,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1127,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1128,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1129,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1130,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,excelen,10
1131,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1132,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1133,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Great place to stay.,10
1134,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1135,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1136,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1137,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1138,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1139,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1140,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1141,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good but not amazing,7
1142,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1143,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1144,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1145,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1146,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Worth it,7
1147,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1148,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1149,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1150,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1151,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1152,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1153,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,na,10
1154,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1155,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1156,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,awesome,8
1157,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1158,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1159,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1160,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1161,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,overall ok.,10
1162,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,nice airbnb,9
1163,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1164,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Pleasant,6
1165,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,i love that unit!!,10
1166,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1167,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,No make up table or mirror . Room not so good,3
1168,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1169,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1170,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1171,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1172,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Recomended,10
1173,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,i hate the Lift part not so platinum more to PPR! poor lift service ever!!!,3
1174,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,have to improve on the cleanliness. Overall is good.,7
1175,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,nice and comfortable unit but needs some maintenance work,7
1176,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1177,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,neet and clean,10
1178,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,short and sweet,9
1179,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1180,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1181,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1182,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1183,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1184,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1185,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1186,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1187,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1188,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,8
1189,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1190,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Pleasant,6
1191,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1192,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1193,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1194,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1195,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Exceptional,10
1196,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1197,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Good,7
1198,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Very Good,8
1199,Kuala Lumpur,The Platinum Suites Kuala Lumpur by LUMA,8.2,Wonderful,9
1200,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1201,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1202,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,one of the best apartments in KLCC,10
1203,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1204,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Great Suites for good price,9
1205,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Disappointing,4
1206,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1207,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1208,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1209,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1210,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1211,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1212,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1213,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1214,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1215,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1216,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,"excellent location, non intrusive staff",10
1217,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1218,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1219,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,great service !,10
1220,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1221,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1222,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,A very nice place to stay with a lot of nearby attractions.,10
1223,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1224,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1225,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1226,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1227,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1228,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,overall is good.,8
1229,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1230,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1231,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1232,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1233,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1234,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1235,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1236,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1237,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,nice view,8
1238,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1239,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1240,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,perfect,9
1241,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Bad,1
1242,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1243,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very bad,1
1244,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1245,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1246,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1247,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1248,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Bad,1
1249,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1250,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1251,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1252,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1253,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1254,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Pleasant,6
1255,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Poor,3
1256,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,"A nice apartment with nice view. Recommended for people who love calm, comfortable stay like home.",10
1257,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,great,9
1258,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Poor,2
1259,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Disappointing,4
1260,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1261,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1262,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1263,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1264,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good,7
1265,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1266,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1267,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very comfortable and satisfied 😍,8
1268,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1269,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Fair,5
1270,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1271,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1272,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Fair,5
1273,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1274,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,it was great and comfortable stay. worthy,8
1275,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1276,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1277,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1278,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1279,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Good venue,10
1280,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1281,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1282,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1283,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1284,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Enjoyed the rooftop pool. The bar was bustling and with friendly staff. Stunning views.,9
1285,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,awsome,10
1286,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,i will repeat to stay here,9
1287,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1288,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Wonderful,9
1289,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1290,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Pleasant,6
1291,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Pleasant,6
1292,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Fair,5
1293,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1294,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1295,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Disappointing,4
1296,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Pleasant,6
1297,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1298,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Very Good,8
1299,Kuala Lumpur,Saba Suites at Platinum KLCC Bukit Bintang Kuala Lumpur,8.5,Exceptional,10
1300,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
1301,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
1302,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Pleasant,6
1303,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Very Good,8
1304,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Very Good,8
1305,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
1306,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1307,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Good,7
1308,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Very Good,8
1309,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,"The air-conditioner doesn't work，although the customer service staff arranged, the problem is still not solved. It w",1
1310,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1311,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Good,7
1312,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1313,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1314,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1315,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1316,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1317,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,overall it was a good stay.,7
1318,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1319,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
1320,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,not worth the money paid for sure and very disappointing,3
1321,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1322,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,overall good and nice stay,8
1323,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Spacious stay,9
1324,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1325,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Satisfied but can be improved to be perfect,6
1326,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Bad,1
1327,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
1328,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1329,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1330,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1331,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Very Good,8
1332,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1333,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
1334,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1335,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Good,7
1336,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1337,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1338,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,let the swimming pools open due endemic,9
1339,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1340,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Pleasant,6
1341,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,comfortable and very nice,10
1342,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1343,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1344,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,When me and my husband came in there was no power at all socket eventhough aircon and lamp work fine. Check in was smoot,7
1345,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Overall the room is clean and comfortable.,8
1346,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1347,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Bad,1
1348,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Exceptional,10
1349,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Very Good,8
1350,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Very Good,8
1351,Kuala Lumpur,Ceylonz Suites by MyKey Global,8.6,Wonderful,9
