,City Name,Hotel Name,Overall Ratings ,Hotel Comments,individual ratings
1100,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1101,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Disappointing,4.0
1102,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1103,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1104,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Fair,5.0
1105,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Disappointing,4.0
1106,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1107,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Fair,5.0
1108,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Fair,5.0
1109,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Bad,1.0
1110,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1111,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,I was okay.,8.0
1112,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1113,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1114,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good for people who are in Bangkok for only hospital purposes,3.0
1115,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Pleasant,6.0
1116,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,My stay was OK but nothing to write home about.,5.0
1117,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1118,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1119,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Pleasant,6.0
1120,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1121,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Seen better days!,5.0
1122,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1123,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good hotel for a business stay or short stay in Bangkok.,8.0
1124,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Fair,5.0
1125,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1126,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1127,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,"nice hotel, comfortable rooms.",7.0
1128,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Not recommended,1.0
1129,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1130,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1131,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,"whoever comes to visit bumngrand hospital , this hotel is the best chioce",10
1132,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,good place for a short stay when visiting the hosptial,5.0
1133,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1134,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1135,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1136,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1137,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1138,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,8.5,9.0
1139,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1140,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very nice hotel. I would definitely recommend to others.,10
1141,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Excellent,8.8
1142,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1143,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good Location,9.0
1144,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1145,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1146,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Poor,3.0
1147,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Morning greet!,10
1148,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1149,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1150,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1151,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1152,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1153,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1154,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1155,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1156,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Okay,5.8
1157,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Was good I’d go back again,9.0
1158,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1159,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1160,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Comfortable hotel,8.3
1161,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,My go to hotel for annual Bumrungrad check up,9.2
1162,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Satisfied.,7.0
1163,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1164,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1165,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Disappointing,4.0
1166,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,No,2.5
1167,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,"Clean, quiet, steps from Bumrungrad Hospital, outstanding staff!",10
1168,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1169,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1170,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1171,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1172,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1173,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1174,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1175,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.5
1176,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Excellent location Near Hospital,8.0
1177,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.1
1178,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Will be returning to Bangkok in the very near future and planning on staying at this hotel again.,9.0
1179,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Best Place to Stay Near Bumrungrad,10
1180,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1181,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1182,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1183,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1184,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Exceptional,10
1185,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.0
1186,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Bestwestern Premier,8.0
1187,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1188,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.0
1189,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.5
1190,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.5
1191,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Wonderful,9.2
1192,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1193,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Nice hotel,7.0
1194,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.3
1195,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.9
1196,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Great Hotel.,10
1197,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,"For treatment, this is the best hotel for you .",8.3
1198,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Very Good,8.0
1199,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8.0,Good,7.1
1200,Bangkok,Narra Hotel,8.5,Exceptional,10
1201,Bangkok,Narra Hotel,8.5,Good,7.0
1202,Bangkok,Narra Hotel,8.5,Very Good,8.0
1203,Bangkok,Narra Hotel,8.5,Very Good,8.0
1204,Bangkok,Narra Hotel,8.5,Good,7.0
1205,Bangkok,Narra Hotel,8.5,Good,7.0
1206,Bangkok,Narra Hotel,8.5,Very Good,8.0
1207,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1208,Bangkok,Narra Hotel,8.5,Very Good,8.0
1209,Bangkok,Narra Hotel,8.5,Exceptional,10
1210,Bangkok,Narra Hotel,8.5,Good,7.0
1211,Bangkok,Narra Hotel,8.5,Very Good,8.0
1212,Bangkok,Narra Hotel,8.5,Very Good,8.0
1213,Bangkok,Narra Hotel,8.5,Clean Comfy but thin walls,8.0
1214,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1215,Bangkok,Narra Hotel,8.5,Exceptional,10
1216,Bangkok,Narra Hotel,8.5,Exceptional,10
1217,Bangkok,Narra Hotel,8.5,-,10
1218,Bangkok,Narra Hotel,8.5,You get what you pay for. 2 Star Hotel at best.,3.0
1219,Bangkok,Narra Hotel,8.5,Exceptional,10
1220,Bangkok,Narra Hotel,8.5,Very Good,8.0
1221,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1222,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1223,Bangkok,Narra Hotel,8.5,Exceptional,10
1224,Bangkok,Narra Hotel,8.5,Very Good,8.0
1225,Bangkok,Narra Hotel,8.5,Accommodating staff that will make sure to help you with the things you need.,10
1226,Bangkok,Narra Hotel,8.5,Exceptional,10
1227,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1228,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1229,Bangkok,Narra Hotel,8.5,"All in all, it was okay especially of you come for business purposes",8.0
1230,Bangkok,Narra Hotel,8.5,Car park not enough,8.0
1231,Bangkok,Narra Hotel,8.5,Very Good,8.0
1232,Bangkok,Narra Hotel,8.5,Very Good,8.0
1233,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1234,Bangkok,Narra Hotel,8.5,Very Good,8.0
1235,Bangkok,Narra Hotel,8.5,Very Good,8.0
1236,Bangkok,Narra Hotel,8.5,Very Good,8.0
1237,Bangkok,Narra Hotel,8.5,Good services,10
1238,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1239,Bangkok,Narra Hotel,8.5,Very nice and comfortable,8.0
1240,Bangkok,Narra Hotel,8.5,Exceptional,10
1241,Bangkok,Narra Hotel,8.5,Exceptional,10
1242,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1243,Bangkok,Narra Hotel,8.5,Exceptional,10
1244,Bangkok,Narra Hotel,8.5,Very Good,8.0
1245,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1246,Bangkok,Narra Hotel,8.5,Fair,5.0
1247,Bangkok,Narra Hotel,8.5,Very Good,8.0
1248,Bangkok,Narra Hotel,8.5,Very Good,8.0
1249,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1250,Bangkok,Narra Hotel,8.5,Excellent location if you have some business to do at Government Complex.,8.0
1251,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1252,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1253,Bangkok,Narra Hotel,8.5,Very Good,8.0
1254,Bangkok,Narra Hotel,8.5,Very Good,8.0
1255,Bangkok,Narra Hotel,8.5,Fair,5.0
1256,Bangkok,Narra Hotel,8.5,Very Good,8.0
1257,Bangkok,Narra Hotel,8.5,Very Good,8.0
1258,Bangkok,Narra Hotel,8.5,Exceptional,10
1259,Bangkok,Narra Hotel,8.5,Very comfortable,10
1260,Bangkok,Narra Hotel,8.5,Exceptional,10
1261,Bangkok,Narra Hotel,8.5,ok,3.0
1262,Bangkok,Narra Hotel,8.5,Very Good,8.0
1263,Bangkok,Narra Hotel,8.5,Exceptional,10
1264,Bangkok,Narra Hotel,8.5,Fair,5.0
1265,Bangkok,Narra Hotel,8.5,Wonderful,9.0
1266,Bangkok,Narra Hotel,8.5,Exceptional,10
1267,Bangkok,Narra Hotel,8.5,Very Good,8.0
1268,Bangkok,Narra Hotel,8.5,Exceptional,10
1269,Bangkok,Narra Hotel,8.5,Exceptional,10
1270,Bangkok,Narra Hotel,8.5,Good value in Lak Si,8.0
1271,Bangkok,Narra Hotel,8.5,Exceptional,10
1272,Bangkok,Narra Hotel,8.5,Good,7.0
1273,Bangkok,Narra Hotel,8.5,Excellent,8.8
1274,Bangkok,Narra Hotel,8.5,Very Good,8.0
1275,Bangkok,Narra Hotel,8.5,Wonderful,9.2
1276,Bangkok,Narra Hotel,8.5,Good,7.1
1277,Bangkok,Narra Hotel,8.5,Nice place to staying at Chaeng Watthana road if you have to make Thai Documents or Certificate,8.0
1278,Bangkok,Narra Hotel,8.5,Good,7.5
1279,Bangkok,Narra Hotel,8.5,Great location if u want to go to impact arena,8.8
1280,Bangkok,Narra Hotel,8.5,Nice place close to government complex and impact arena,7.9
1281,Bangkok,Narra Hotel,8.5,Okay,5.8
1282,Bangkok,Narra Hotel,8.5,Excellent,8.8
1283,Bangkok,Narra Hotel,8.5,Good,7.9
1284,Bangkok,Narra Hotel,8.5,Good,7.5
1285,Bangkok,Narra Hotel,8.5,I will rexomand to my friend n familu,8.0
1286,Bangkok,Narra Hotel,8.5,Staff friendly clean room but the food was cold a let dawn,8.0
1287,Bangkok,Narra Hotel,8.5,Exceptional,10
1288,Bangkok,Narra Hotel,8.5,Good,7.1
1289,Bangkok,Narra Hotel,8.5,Fair,5.4
1290,Bangkok,Narra Hotel,8.5,Good,7.1
1291,Bangkok,Narra Hotel,8.5,Good location clean room,7.9
1292,Bangkok,Narra Hotel,8.5,Good,7.9
1293,Bangkok,Narra Hotel,8.5,Excellent,8.8
1294,Bangkok,Narra Hotel,8.5,Pleasant,6.2
1295,Bangkok,Narra Hotel,8.5,Very Good,8.3
1296,Bangkok,Narra Hotel,8.5,Good.,8.0
1297,Bangkok,Narra Hotel,8.5,Exceptional,10
1298,Bangkok,Narra Hotel,8.5,Excellent,8.8
1299,Bangkok,Narra Hotel,8.5,It was good for one night,5.4
1300,Bangkok,Happy 3,8.7,Very Good,8.0
1301,Bangkok,Happy 3,8.7,Very Good,8.0
1302,Bangkok,Happy 3,8.7,Good,7.0
1303,Bangkok,Happy 3,8.7,Very Good,8.0
1304,Bangkok,Happy 3,8.7,Very Good,8.0
1305,Bangkok,Happy 3,8.7,Comfy and friendly hotel. Certain parts could be improved.,8.0
1306,Bangkok,Happy 3,8.7,This is Bangkok's Muji Hotel version at the heart of the city. A super great stay!,10
1307,Bangkok,Happy 3,8.7,Poor,3.0
1308,Bangkok,Happy 3,8.7,A great place,10
1309,Bangkok,Happy 3,8.7,Wonderful,9.0
1310,Bangkok,Happy 3,8.7,Great Value and good place.,10
1311,Bangkok,Happy 3,8.7,Exceptional,10
1312,Bangkok,Happy 3,8.7,Exceptional,10
1313,Bangkok,Happy 3,8.7,Good,7.0
1314,Bangkok,Happy 3,8.7,Exceptional,10
1315,Bangkok,Happy 3,8.7,Very Good,8.0
1316,Bangkok,Happy 3,8.7,Wonderful,9.0
1317,Bangkok,Happy 3,8.7,Very Good,8.0
1318,Bangkok,Happy 3,8.7,Very good!,9.0
1319,Bangkok,Happy 3,8.7,Good,7.0
1320,Bangkok,Happy 3,8.7,Exceptional,10
1321,Bangkok,Happy 3,8.7,Exceptional,10
1322,Bangkok,Happy 3,8.7,Wonderful,9.0
1323,Bangkok,Happy 3,8.7,Exceptional,10
1324,Bangkok,Happy 3,8.7,Clean and excellent staff!,8.8
1325,Bangkok,Happy 3,8.7,Literally a Happy Stay,10
1326,Bangkok,Happy 3,8.7,Awesome,10
1327,Bangkok,Happy 3,8.7,"Nice, clean facility with a good location!",8.0
1328,Bangkok,Happy 3,8.7,Very Good,8.3
1329,Bangkok,Happy 3,8.7,"Friendly staff, not so fantastic location.",7.1
1330,Bangkok,Happy 3,8.7,Good,7.0
1331,Bangkok,Happy 3,8.7,Exceptional,10
1332,Bangkok,Happy 3,8.7,Wonderful,9.0
1333,Bangkok,Happy 3,8.7,Satisfying,7.0
1334,Bangkok,Happy 3,8.7,Wonderful,9.2
1335,Bangkok,Happy 3,8.7,Exceptional,9.6
1336,Bangkok,Happy 3,8.7,Great location but..,7.5
1337,Bangkok,Happy 3,8.7,Fantastic price loved the pool will come back again,10
1338,Bangkok,Happy 3,8.7,Wonderful,9.0
1339,Bangkok,Happy 3,8.7,Very Good,8.0
1340,Bangkok,Happy 3,8.7,Good,7.5
1341,Bangkok,Happy 3,8.7,Wonderful,9.2
1342,Bangkok,Happy 3,8.7,Nice location and good value for money,9.0
1343,Bangkok,Happy 3,8.7,Exceptional,10
1344,Bangkok,Happy 3,8.7,Wonderful,9.2
1345,Bangkok,Happy 3,8.7,Good,7.5
1346,Bangkok,Happy 3,8.7,Good,7.0
1347,Bangkok,Happy 3,8.7,Good,7.1
1348,Bangkok,Happy 3,8.7,Exceptional,9.6
1349,Bangkok,Happy 3,8.7,Very Good,8.3
1350,Bangkok,Happy 3,8.7,Very Good,8.0
1351,Bangkok,Happy 3,8.7,Wonderful,9.0
1352,Bangkok,Happy 3,8.7,Very Good,8.0
1353,Bangkok,Happy 3,8.7,Excellent,8.8
1354,Bangkok,Happy 3,8.7,Reccomended,10
1355,Bangkok,Happy 3,8.7,Disappointing,4.0
1356,Bangkok,Happy 3,8.7,Good,7.5
1357,Bangkok,Happy 3,8.7,Exceptional,10
1358,Bangkok,Happy 3,8.7,Very Good,8.0
1359,Bangkok,Happy 3,8.7,Okay,5.8
1360,Bangkok,Happy 3,8.7,Exceptional,10
1361,Bangkok,Happy 3,8.7,AWESOME HOTEL,10
1362,Bangkok,Happy 3,8.7,Exceptional,10
1363,Bangkok,Happy 3,8.7,Value for money with excellent design.,9.2
1364,Bangkok,Happy 3,8.7,excellent location,8.0
1365,Bangkok,Happy 3,8.7,Good,7.1
1366,Bangkok,Happy 3,8.7,Wonderful,9.0
1367,Bangkok,Happy 3,8.7,Great location,9.2
1368,Bangkok,Happy 3,8.7,Excellent,8.8
1369,Bangkok,Happy 3,8.7,"Great location, modern rooms and clean",9.0
1370,Bangkok,Happy 3,8.7,Good,7.5
1371,Bangkok,Happy 3,8.7,Good,7.9
1372,Bangkok,Happy 3,8.7,I would rate 7/10,7.0
1373,Bangkok,Happy 3,8.7,"Mediocre, surprised they have great reviews",7.1
1374,Bangkok,Happy 3,8.7,Wonderful,9.0
1375,Bangkok,Happy 3,8.7,Very Good,8.0
1376,Bangkok,Happy 3,8.7,Exceptional,10
1377,Bangkok,Happy 3,8.7,Wonderful,9.0
1378,Bangkok,Happy 3,8.7,Holiday,8.8
1379,Bangkok,Happy 3,8.7,Exceptional,10
1380,Bangkok,Happy 3,8.7,Wonderful,9.0
1381,Bangkok,Happy 3,8.7,Nice staff and good location,9.0
1382,Bangkok,Happy 3,8.7,Exceptional,10
1383,Bangkok,Happy 3,8.7,Exceptional,10
1384,Bangkok,Happy 3,8.7,Fair,5.0
1385,Bangkok,Happy 3,8.7,Wonderful,9.2
1386,Bangkok,Happy 3,8.7,Exceptional,10
1387,Bangkok,Happy 3,8.7,Exceptional,10
1388,Bangkok,Happy 3,8.7,Good,7.1
1389,Bangkok,Happy 3,8.7,"Staffs are freindly, the hotel is clean, good location, breakfast is modest but nice.",8.0
1390,Bangkok,Happy 3,8.7,Exceptional,10
1391,Bangkok,Happy 3,8.7,Wonderful,9.0
1392,Bangkok,Happy 3,8.7,Good,7.9
1393,Bangkok,Happy 3,8.7,Great!,9.0
1394,Bangkok,Happy 3,8.7,Very Good,8.0
1395,Bangkok,Happy 3,8.7,Very Good,8.3
1396,Bangkok,Happy 3,8.7,Exceptional,10
1397,Bangkok,Happy 3,8.7,Very Good,8.3
1398,Bangkok,Happy 3,8.7,Exceptional,10
1399,Bangkok,Happy 3,8.7,Great,9.0
1400,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,I’m looking forward to their agin next time 🙂🙂,8.0
1401,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1402,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Convenient location to explore Bangkok. Close to MBK center.,8.0
1403,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1404,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1405,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1406,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Disappointing,4.0
1407,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1408,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,hotel coordinated Thai pass very well,10
1409,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,upgraded to the Mercure Hotel which was probably nicer than Ibis.,8.0
1410,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,"Honestly, this place has an excellent location and the closest thing to the National stadium, MBK Mall and the 7 eleven",10
1411,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1412,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,excellent as always,9.0
1413,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1414,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1415,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1416,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,"perfect location,just a minute walk to bts,staffs are friendly,happy with my stay xx",10
1417,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1418,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1419,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1420,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Susie,9.0
1421,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Pleasant,6.0
1422,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,"comfortable, clean friendly and efficient staff",10
1423,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1424,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1425,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1426,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1427,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1428,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1429,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1430,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1431,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1432,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,perfect location BTS just in front of the building. nice location in middle of the city . price reasonable. and staff al,10
1433,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1434,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1435,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1436,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1437,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,ok,7.0
1438,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,"Great value for money, the very convenient location, free parking",8.0
1439,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1440,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1441,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1442,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1443,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Great Location. Short walk to Siam.,10
1444,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1445,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1446,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1447,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,A quality hotel. With quality service. The staff are excellent. Nothing is a problem.,10
1448,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Adequate chain hotel. Met my requirements for a one night stay. Decent room.,7.0
1449,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Supremely convenient,10
1450,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1451,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1452,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,nice staff center of bangkok easy transportation point,10
1453,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Very Good,8.0
1454,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Satisfactory and I will stay here again,9.0
1455,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1456,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1457,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1458,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1459,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Wonderful,9.0
1460,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1461,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
1462,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Pleasant,6.0
1463,Bangkok,ibis Bangkok Siam - SHA Extra Plus,8.2,Exceptional,10
