,City Name,Hotel Name,Overall Ratings ,Hotel Comments,individual ratings
186,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Bestwestern Premier,8
187,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Good,7.9
188,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Good,7
189,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Good,7.5
190,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Good,7.5
191,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Wonderful,9.2
192,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Very Good,8
193,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Nice hotel,7
194,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Very Good,8.3
195,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Good,7.9
196,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Great Hotel.,10
197,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,"For treatment, this is the best hotel for you .",8.3
198,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Very Good,8
199,Bangkok,Best Western Premier Sukhumvit - SHA Extra Plus,8,Good,7.1
200,Bangkok,Narra Hotel,8.5,Exceptional,10
201,Bangkok,Narra Hotel,8.5,Good,7
202,Bangkok,Narra Hotel,8.5,Very Good,8
203,Bangkok,Narra Hotel,8.5,Very Good,8
204,Bangkok,Narra Hotel,8.5,Good,7
205,Bangkok,Narra Hotel,8.5,Good,7
206,Bangkok,Narra Hotel,8.5,Very Good,8
207,Bangkok,Narra Hotel,8.5,Wonderful,9
208,Bangkok,Narra Hotel,8.5,Very Good,8
209,Bangkok,Narra Hotel,8.5,Exceptional,10
210,Bangkok,Narra Hotel,8.5,Good,7
211,Bangkok,Narra Hotel,8.5,Very Good,8
212,Bangkok,Narra Hotel,8.5,Very Good,8
213,Bangkok,Narra Hotel,8.5,Clean Comfy but thin walls,8
214,Bangkok,Narra Hotel,8.5,Wonderful,9
215,Bangkok,Narra Hotel,8.5,Exceptional,10
216,Bangkok,Narra Hotel,8.5,Exceptional,10
217,Bangkok,Narra Hotel,8.5,-,10
218,Bangkok,Narra Hotel,8.5,You get what you pay for. 2 Star Hotel at best.,3
219,Bangkok,Narra Hotel,8.5,Exceptional,10
220,Bangkok,Narra Hotel,8.5,Very Good,8
221,Bangkok,Narra Hotel,8.5,Wonderful,9
222,Bangkok,Narra Hotel,8.5,Wonderful,9
223,Bangkok,Narra Hotel,8.5,Exceptional,10
224,Bangkok,Narra Hotel,8.5,Very Good,8
225,Bangkok,Narra Hotel,8.5,Accommodating staff that will make sure to help you with the things you need.,10
226,Bangkok,Narra Hotel,8.5,Exceptional,10
227,Bangkok,Narra Hotel,8.5,Wonderful,9
228,Bangkok,Narra Hotel,8.5,Wonderful,9
229,Bangkok,Narra Hotel,8.5,"All in all, it was okay especially of you come for business purposes",8
230,Bangkok,Narra Hotel,8.5,Car park not enough,8
231,Bangkok,Narra Hotel,8.5,Very Good,8
232,Bangkok,Narra Hotel,8.5,Very Good,8
233,Bangkok,Narra Hotel,8.5,Wonderful,9
234,Bangkok,Narra Hotel,8.5,Very Good,8
235,Bangkok,Narra Hotel,8.5,Very Good,8
236,Bangkok,Narra Hotel,8.5,Very Good,8
237,Bangkok,Narra Hotel,8.5,Good services,10
238,Bangkok,Narra Hotel,8.5,Wonderful,9
239,Bangkok,Narra Hotel,8.5,Very nice and comfortable,8
240,Bangkok,Narra Hotel,8.5,Exceptional,10
241,Bangkok,Narra Hotel,8.5,Exceptional,10
242,Bangkok,Narra Hotel,8.5,Wonderful,9
243,Bangkok,Narra Hotel,8.5,Exceptional,10
244,Bangkok,Narra Hotel,8.5,Very Good,8
245,Bangkok,Narra Hotel,8.5,Wonderful,9
246,Bangkok,Narra Hotel,8.5,Fair,5
247,Bangkok,Narra Hotel,8.5,Very Good,8
248,Bangkok,Narra Hotel,8.5,Very Good,8
249,Bangkok,Narra Hotel,8.5,Wonderful,9
250,Bangkok,Narra Hotel,8.5,Excellent location if you have some business to do at Government Complex.,8
251,Bangkok,Narra Hotel,8.5,Wonderful,9
252,Bangkok,Narra Hotel,8.5,Wonderful,9
253,Bangkok,Narra Hotel,8.5,Very Good,8
254,Bangkok,Narra Hotel,8.5,Very Good,8
